,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,subscribed_clf,subscribed_log
4511,27305,57,services,married,secondary,no,2658,yes,no,cellular,21,nov,107,1,190,1,no,no
4512,35673,40,blue-collar,divorced,primary,no,71,yes,no,cellular,8,may,225,1,-1,0,no,no
4513,14940,31,admin.,married,secondary,no,5,yes,yes,cellular,16,jul,101,7,-1,0,no,no
4514,40697,32,student,married,secondary,no,1536,no,no,cellular,7,aug,289,2,-1,0,yes,no
4515,13592,51,services,married,secondary,no,260,no,no,telephone,9,jul,183,2,-1,0,no,no
4516,18575,41,management,married,tertiary,yes,-1176,yes,yes,cellular,31,jul,81,1,-1,0,no,no
4517,28529,30,management,married,tertiary,no,24,yes,no,cellular,29,jan,207,2,-1,0,no,no
4518,4130,38,admin.,married,secondary,no,976,yes,yes,unknown,19,may,382,2,-1,0,no,no
4519,42134,36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,yes,no
4520,31726,33,blue-collar,married,primary,no,1064,yes,no,cellular,7,apr,311,1,330,1,no,no
4521,24545,40,services,married,secondary,no,28,no,no,telephone,17,nov,48,1,-1,0,no,no
4522,42647,21,student,single,secondary,no,71,no,no,cellular,13,jan,169,2,-1,0,no,no
4523,20031,32,technician,married,secondary,no,167,yes,yes,cellular,8,aug,79,3,-1,0,no,no
4524,4606,33,blue-collar,married,primary,no,3512,yes,no,unknown,20,may,697,2,-1,0,yes,no
4525,23686,39,technician,single,tertiary,no,1522,yes,no,cellular,28,aug,15,8,-1,0,no,no
4526,35672,56,technician,married,secondary,no,2313,yes,no,cellular,8,may,293,3,364,2,no,no
4527,8550,25,technician,single,secondary,no,-80,yes,yes,unknown,3,jun,89,1,-1,0,no,no
4528,2986,49,entrepreneur,married,primary,no,-63,yes,no,unknown,14,may,416,2,-1,0,no,no
4529,37596,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,no,no
4530,19977,35,technician,divorced,secondary,no,213,no,no,cellular,8,aug,46,2,-1,0,no,no
4531,8171,34,management,married,tertiary,no,986,yes,no,unknown,2,jun,105,11,-1,0,no,no
4532,15488,38,blue-collar,single,secondary,no,334,yes,no,cellular,18,jul,541,7,-1,0,no,no
4533,1934,24,student,single,secondary,no,304,no,no,unknown,9,may,180,3,-1,0,no,no
4534,11977,42,housemaid,divorced,secondary,no,3253,no,no,unknown,20,jun,18,7,-1,0,no,no
4535,6755,47,technician,married,secondary,no,970,yes,no,unknown,28,may,742,3,-1,0,no,no
4536,43669,43,self-employed,married,tertiary,no,10072,no,no,cellular,12,may,98,1,77,5,no,no
4537,17389,30,self-employed,single,tertiary,no,253,yes,no,cellular,28,jul,283,4,-1,0,no,no
4538,27838,52,technician,married,secondary,no,98,yes,no,cellular,28,jan,103,1,245,2,no,no
4539,40901,58,blue-collar,divorced,primary,no,1299,no,no,cellular,12,aug,58,1,-1,0,no,no
4540,40004,56,admin.,married,secondary,no,3554,no,no,cellular,3,jun,151,1,-1,0,no,no
4541,8619,34,blue-collar,single,primary,no,246,no,no,unknown,3,jun,81,5,-1,0,no,no
4542,36838,36,blue-collar,married,secondary,no,4986,yes,no,cellular,12,may,139,2,-1,0,no,no
4543,1797,28,services,single,secondary,no,234,no,no,unknown,9,may,107,3,-1,0,no,no
4544,35619,49,blue-collar,married,primary,no,762,yes,no,cellular,7,may,373,2,360,4,no,no
4545,26325,30,services,divorced,secondary,no,341,yes,no,cellular,20,nov,478,1,-1,0,yes,no
4546,40820,37,management,married,tertiary,no,789,yes,yes,cellular,11,aug,93,1,190,2,no,no
4547,18653,34,management,married,tertiary,no,714,yes,no,cellular,31,jul,8,27,-1,0,no,no
4548,21051,43,management,married,tertiary,no,696,no,no,cellular,14,aug,110,8,-1,0,no,no
4549,44069,32,self-employed,single,tertiary,no,4024,yes,no,cellular,2,jul,150,1,-1,0,no,no
4550,41425,47,management,married,tertiary,no,0,yes,no,cellular,4,sep,65,3,-1,0,no,no
4551,37709,31,blue-collar,single,secondary,no,183,yes,no,cellular,14,may,258,1,300,1,no,no
4552,16557,42,housemaid,single,primary,no,206,no,yes,cellular,24,jul,148,1,-1,0,no,no
4553,27946,48,technician,married,secondary,no,1449,yes,yes,cellular,28,jan,188,1,-1,0,no,no
4554,16307,33,technician,married,tertiary,no,104,no,no,unknown,23,jul,115,1,-1,0,no,no
4555,5529,39,technician,married,secondary,no,3643,yes,no,unknown,23,may,160,3,-1,0,no,no
4556,9115,38,management,divorced,tertiary,no,4207,no,no,unknown,5,jun,355,1,-1,0,no,no
4557,42711,61,retired,married,secondary,no,86,no,no,cellular,25,jan,639,1,94,1,yes,yes
4558,41067,62,management,married,tertiary,no,557,no,no,cellular,14,aug,185,1,-1,0,no,no
4559,7722,44,admin.,married,secondary,no,734,yes,no,unknown,30,may,38,5,-1,0,no,no
4560,10482,54,housemaid,married,secondary,no,1977,no,no,unknown,16,jun,69,3,-1,0,no,no
4561,44718,37,management,married,tertiary,no,6771,no,no,cellular,7,sep,337,1,186,1,no,yes
4562,34492,32,technician,married,tertiary,no,52,yes,yes,cellular,5,may,188,1,-1,0,no,no
4563,43045,30,unemployed,single,secondary,no,2424,no,no,cellular,15,feb,337,1,95,2,yes,yes
4564,28708,35,technician,single,secondary,no,2144,yes,no,cellular,30,jan,146,2,262,2,no,no
4565,16864,31,entrepreneur,married,secondary,no,10,yes,yes,cellular,25,jul,13,9,-1,0,no,no
4566,28618,39,management,single,tertiary,no,4023,yes,no,cellular,29,jan,126,2,238,8,no,no
4567,15398,33,technician,single,tertiary,no,81,no,no,cellular,18,jul,287,1,-1,0,no,no
4568,18447,58,retired,married,secondary,no,3648,no,no,cellular,31,jul,60,4,-1,0,no,no
4569,14506,48,blue-collar,single,secondary,no,339,no,yes,telephone,14,jul,123,4,-1,0,no,no
4570,29018,51,technician,divorced,tertiary,no,3962,yes,no,cellular,2,feb,267,1,-1,0,yes,no
4571,26212,35,management,married,primary,no,3369,no,no,cellular,20,nov,322,1,-1,0,no,no
4572,36979,47,housemaid,married,secondary,no,0,yes,no,telephone,13,may,20,2,-1,0,no,no
4573,20739,41,housemaid,married,primary,no,216,no,no,cellular,13,aug,152,2,-1,0,no,no
4574,7034,28,admin.,single,secondary,no,1238,yes,no,unknown,28,may,252,2,-1,0,no,no
4575,8582,41,services,married,secondary,no,146,yes,yes,unknown,3,jun,199,1,-1,0,no,no
4576,31976,38,blue-collar,married,secondary,no,1663,yes,no,cellular,13,apr,217,3,327,1,no,no
4577,21646,32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,no,no
4578,7652,33,blue-collar,married,primary,no,1002,yes,no,unknown,30,may,201,4,-1,0,no,no
4579,23881,31,technician,single,secondary,no,0,no,no,cellular,29,aug,35,14,-1,0,no,no
4580,45189,29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,yes,no
4581,33320,60,admin.,married,secondary,no,1914,yes,no,cellular,20,apr,65,1,287,3,no,no
4582,44555,50,technician,divorced,secondary,no,0,yes,no,cellular,13,aug,120,2,91,6,no,no
4583,1117,50,blue-collar,married,primary,yes,354,yes,no,unknown,7,may,123,2,-1,0,no,no
4584,28723,28,student,single,secondary,no,69,no,no,cellular,30,jan,532,2,-1,0,no,no
4585,2610,42,management,married,secondary,no,-32,yes,no,unknown,13,may,77,1,-1,0,no,no
4586,24968,52,entrepreneur,married,tertiary,no,54,yes,yes,telephone,18,nov,103,1,-1,0,no,no
4587,2475,23,entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395,2,-1,0,no,no
4588,7770,39,management,married,tertiary,no,564,yes,no,unknown,30,may,136,2,-1,0,no,no
4589,6818,31,blue-collar,divorced,primary,no,158,yes,no,unknown,28,may,157,1,-1,0,no,no
4590,14243,25,services,single,secondary,no,-41,no,yes,cellular,14,jul,114,2,-1,0,no,no
4591,11840,60,unknown,married,primary,no,4722,no,no,unknown,20,jun,459,3,-1,0,no,no
4592,11248,60,retired,married,tertiary,no,1336,no,no,unknown,18,jun,324,1,-1,0,no,no
4593,2518,44,admin.,married,secondary,no,1362,yes,no,unknown,13,may,46,1,-1,0,no,no
4594,12100,45,unknown,married,secondary,no,11285,no,no,unknown,20,jun,13,5,-1,0,no,no
4595,35423,31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,no,no
4596,19373,60,retired,married,primary,no,1720,no,no,telephone,6,aug,115,5,-1,0,no,no
4597,40905,58,services,divorced,secondary,no,462,no,no,cellular,12,aug,332,1,-1,0,no,no
4598,9844,51,admin.,married,unknown,no,3558,yes,no,unknown,9,jun,80,3,-1,0,no,no
4599,34144,39,management,married,tertiary,no,0,no,no,cellular,30,apr,342,3,22,3,yes,no
4600,21559,34,technician,married,secondary,no,30,no,no,cellular,19,aug,193,2,-1,0,no,no
4601,421,49,management,single,tertiary,no,163,yes,no,unknown,6,may,496,3,-1,0,no,no
4602,25368,34,blue-collar,married,secondary,no,3990,yes,no,cellular,18,nov,591,2,117,7,no,no
4603,44594,40,management,single,tertiary,no,15,no,yes,unknown,22,aug,4,1,-1,0,no,no
4604,20042,39,management,married,tertiary,no,1795,no,no,cellular,8,aug,922,7,-1,0,no,yes
4605,34273,26,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238,3,-1,0,no,no
4606,29428,54,blue-collar,married,secondary,no,5372,yes,no,telephone,3,feb,221,2,-1,0,no,no
4607,16451,28,services,single,secondary,no,-221,no,yes,cellular,23,jul,1090,12,-1,0,yes,yes
4608,43966,64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,yes,yes
4609,15494,37,blue-collar,single,secondary,no,2580,yes,no,cellular,18,jul,300,3,-1,0,no,no
4610,591,36,technician,single,secondary,no,-15,yes,no,unknown,6,may,341,3,-1,0,no,no
4611,8597,34,management,married,tertiary,no,912,yes,no,unknown,3,jun,372,1,-1,0,no,no
4612,41821,70,retired,married,secondary,no,1310,no,no,cellular,15,oct,634,1,-1,0,no,yes
4613,35444,50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,253,2,304,4,no,no
4614,36930,48,services,divorced,secondary,no,201,yes,no,cellular,12,may,242,3,371,2,no,no
4615,23242,42,technician,divorced,tertiary,no,765,no,no,cellular,27,aug,78,8,-1,0,no,no
4616,38382,55,blue-collar,married,secondary,no,1078,yes,yes,cellular,15,may,41,1,-1,0,no,no
4617,12666,25,blue-collar,single,secondary,no,192,no,no,telephone,4,jul,112,2,-1,0,no,no
4618,36995,39,blue-collar,married,primary,no,800,yes,no,cellular,13,may,53,5,175,6,no,no
4619,24168,33,admin.,single,secondary,no,206,no,no,telephone,13,nov,168,1,-1,0,no,no
4620,29881,37,unemployed,married,tertiary,no,594,yes,no,cellular,4,feb,62,1,-1,0,no,no
4621,1378,51,admin.,divorced,secondary,no,115,yes,yes,unknown,8,may,136,1,-1,0,no,no
4622,31782,31,admin.,married,secondary,no,941,yes,no,cellular,8,apr,213,4,-1,0,no,no
4623,4268,28,management,single,tertiary,no,3238,yes,no,unknown,19,may,7,1,-1,0,no,no
4624,24045,36,self-employed,single,tertiary,no,-103,yes,yes,telephone,17,oct,3253,1,-1,0,no,yes
4625,36937,35,blue-collar,married,secondary,no,-184,yes,no,telephone,12,may,155,2,-1,0,no,no
4626,30599,40,entrepreneur,married,secondary,no,2663,yes,yes,cellular,6,feb,289,2,-1,0,no,no
4627,2522,54,services,married,secondary,no,1301,yes,no,unknown,13,may,173,1,-1,0,no,no
4628,37437,47,blue-collar,married,primary,no,6150,yes,no,cellular,13,may,444,2,174,2,no,no
4629,35057,32,admin.,divorced,tertiary,no,-2,yes,no,cellular,6,may,103,3,168,1,no,no
4630,40359,55,admin.,married,secondary,no,9329,no,no,cellular,22,jun,136,1,95,1,no,no
4631,39430,36,management,married,tertiary,no,255,no,no,cellular,22,may,970,2,92,2,no,yes
4632,37296,39,blue-collar,married,secondary,no,1360,yes,no,cellular,13,may,247,1,-1,0,no,no
4633,7050,35,blue-collar,married,secondary,no,120,yes,no,unknown,28,may,245,2,-1,0,no,no
4634,28464,57,unemployed,married,unknown,no,381,no,no,cellular,29,jan,126,1,-1,0,no,no
4635,5102,32,blue-collar,married,primary,no,-175,yes,no,unknown,21,may,116,1,-1,0,no,no
4636,4126,30,blue-collar,married,secondary,no,1312,yes,no,unknown,19,may,285,2,-1,0,no,no
4637,16389,28,services,single,secondary,no,651,no,yes,cellular,23,jul,158,2,-1,0,no,no
4638,9898,45,housemaid,married,tertiary,no,0,no,no,unknown,9,jun,100,1,-1,0,no,no
4639,17287,27,technician,single,secondary,no,3933,no,no,cellular,28,jul,837,3,-1,0,yes,no
4640,31191,41,management,married,secondary,no,280,yes,no,cellular,27,feb,87,2,-1,0,yes,no
4641,9564,54,housemaid,married,secondary,no,378,no,no,unknown,6,jun,371,2,-1,0,no,no
4642,26120,30,technician,single,secondary,no,383,yes,yes,cellular,19,nov,145,3,-1,0,no,no
4643,33423,34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,no,no
4644,19416,35,management,married,tertiary,no,0,no,no,cellular,6,aug,543,4,-1,0,yes,no
4645,25463,55,blue-collar,divorced,secondary,no,4053,no,no,cellular,19,nov,113,1,166,2,no,no
4646,39367,31,services,single,secondary,no,2252,no,no,cellular,22,may,394,1,-1,0,yes,no
4647,15716,51,self-employed,married,secondary,no,44,yes,yes,telephone,21,jul,79,1,-1,0,no,no
4648,13280,58,management,married,tertiary,no,913,no,yes,cellular,8,jul,326,6,-1,0,no,no
4649,29339,45,admin.,divorced,secondary,no,479,no,no,cellular,2,feb,83,2,-1,0,no,no
4650,39836,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,yes,no
4651,20960,36,management,married,tertiary,no,406,no,no,cellular,14,aug,123,2,-1,0,no,no
4652,30796,37,technician,married,secondary,no,95,no,no,cellular,6,feb,454,3,-1,0,yes,no
4653,4444,38,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,90,1,-1,0,no,no
4654,33492,45,management,married,tertiary,no,21024,yes,no,cellular,20,apr,73,4,-1,0,no,no
4655,40922,64,retired,married,secondary,no,1370,no,no,cellular,12,aug,174,1,-1,0,no,no
4656,8665,39,admin.,married,secondary,no,46,no,no,unknown,3,jun,187,2,-1,0,no,no
4657,36040,34,blue-collar,married,secondary,no,518,yes,no,cellular,11,may,206,1,-1,0,no,no
4658,23068,47,self-employed,married,tertiary,no,1245,no,no,cellular,26,aug,17,15,-1,0,no,no
4659,36408,34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,no,no
4660,17842,48,management,married,tertiary,no,14530,yes,yes,telephone,29,jul,863,10,-1,0,no,no
4661,14597,54,retired,divorced,secondary,no,-57,no,yes,cellular,15,jul,364,10,-1,0,no,no
4662,38866,36,entrepreneur,married,secondary,no,1163,yes,no,cellular,18,may,420,7,363,1,no,no
4663,26619,35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219,7,133,1,no,no
4664,18676,25,admin.,single,secondary,no,-7,no,yes,cellular,31,jul,30,36,-1,0,no,no
4665,38111,48,retired,divorced,primary,no,666,yes,no,cellular,15,may,10,5,-1,0,no,no
4666,15701,58,technician,married,secondary,no,471,yes,yes,telephone,21,jul,61,1,-1,0,no,no
4667,7896,23,blue-collar,single,secondary,no,5145,yes,no,unknown,30,may,229,3,-1,0,no,no
4668,19035,55,services,married,secondary,no,76,no,no,cellular,5,aug,356,1,-1,0,no,no
4669,1720,31,blue-collar,married,primary,no,11,yes,no,unknown,9,may,399,3,-1,0,yes,no
4670,1861,37,technician,married,tertiary,no,447,yes,no,unknown,9,may,1170,1,-1,0,yes,no
4671,22774,33,technician,married,tertiary,no,463,no,no,cellular,25,aug,390,7,-1,0,no,no
4672,13923,45,admin.,married,secondary,no,1387,yes,no,cellular,10,jul,446,1,-1,0,no,no
4673,21697,56,management,married,tertiary,no,0,no,no,cellular,19,aug,486,4,-1,0,no,no
4674,33863,28,entrepreneur,single,tertiary,no,104,no,no,cellular,30,apr,170,1,-1,0,no,no
4675,44367,54,services,married,secondary,no,386,yes,no,cellular,2,aug,155,2,-1,0,no,no
4676,10526,44,management,married,unknown,no,2982,no,no,unknown,16,jun,55,2,-1,0,no,no
4677,25561,36,management,married,tertiary,yes,-485,yes,no,cellular,19,nov,278,1,-1,0,no,no
4678,17795,46,admin.,married,secondary,no,659,yes,no,telephone,29,jul,1127,11,-1,0,no,no
4679,11965,37,management,single,unknown,no,146,yes,no,unknown,20,jun,16,8,-1,0,no,no
4680,37421,25,blue-collar,single,primary,no,-289,yes,no,telephone,13,may,56,2,-1,0,no,no
4681,25634,47,technician,married,secondary,no,85,no,no,cellular,19,nov,51,2,-1,0,no,no
4682,32167,47,housemaid,married,tertiary,no,2290,no,no,cellular,15,apr,54,1,-1,0,no,no
4683,36446,37,blue-collar,married,secondary,no,1165,yes,no,cellular,11,may,304,3,173,7,no,no
4684,23530,57,retired,married,primary,no,75,no,no,cellular,28,aug,118,2,-1,0,no,no
4685,4654,36,services,single,secondary,no,774,yes,no,unknown,20,may,140,1,-1,0,no,no
4686,5816,28,management,married,tertiary,no,102,yes,no,unknown,26,may,314,2,-1,0,no,no
4687,32982,24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,229,3,-1,0,no,no
4688,18913,47,management,married,tertiary,no,1057,no,no,cellular,4,aug,488,2,-1,0,no,no
4689,15676,25,services,single,secondary,no,64,no,no,cellular,21,jul,71,11,-1,0,no,no
4690,35641,43,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,440,1,-1,0,no,no
4691,37476,31,unemployed,married,tertiary,no,232,yes,no,cellular,13,may,53,3,-1,0,no,no
4692,38161,33,blue-collar,single,primary,no,433,yes,no,cellular,15,may,54,4,-1,0,no,no
4693,35140,32,blue-collar,single,secondary,no,1402,yes,no,cellular,7,may,343,3,295,5,no,no
4694,30257,29,blue-collar,divorced,secondary,no,302,yes,no,cellular,5,feb,116,1,192,8,no,no
4695,15696,36,technician,single,secondary,no,279,yes,no,cellular,21,jul,171,1,-1,0,no,no
4696,20215,42,housemaid,married,primary,no,-209,no,yes,cellular,11,aug,90,2,-1,0,no,no
4697,43870,39,housemaid,divorced,secondary,no,70,no,no,cellular,4,jun,346,2,128,8,yes,yes
4698,28524,30,services,single,secondary,no,334,no,no,cellular,29,jan,389,2,-1,0,no,no
4699,36218,41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,no,no
4700,28091,28,management,single,tertiary,no,20,no,no,cellular,28,jan,144,2,-1,0,no,no
4701,22893,48,services,married,secondary,no,4300,yes,yes,cellular,25,aug,99,6,-1,0,no,no
4702,5136,33,admin.,single,secondary,no,1779,yes,no,unknown,21,may,175,2,-1,0,no,no
4703,40761,46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1529,1,397,1,no,yes
4704,3771,29,admin.,single,secondary,no,163,yes,yes,unknown,16,may,803,1,-1,0,yes,no
4705,27954,28,technician,single,tertiary,no,387,yes,no,cellular,28,jan,455,1,-1,0,yes,no
4706,36794,40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,no,no
4707,20932,42,technician,married,tertiary,no,1361,no,no,cellular,13,aug,75,5,-1,0,no,no
4708,29840,36,services,married,secondary,no,372,no,no,cellular,4,feb,94,1,-1,0,no,no
4709,7685,50,technician,married,secondary,no,2062,no,no,unknown,30,may,165,1,-1,0,no,no
4710,21946,49,technician,married,secondary,no,51,no,no,cellular,20,aug,513,4,-1,0,no,no
4711,5051,33,blue-collar,married,primary,no,754,yes,no,unknown,21,may,811,2,-1,0,no,no
4712,677,37,blue-collar,married,primary,no,215,yes,yes,unknown,6,may,308,3,-1,0,no,no
4713,42834,66,retired,married,primary,no,3629,no,no,cellular,2,feb,474,1,172,2,no,yes
4714,37325,45,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,13,may,325,2,-1,0,no,no
4715,31659,32,technician,single,tertiary,no,948,yes,no,cellular,6,apr,223,2,-1,0,no,no
4716,41489,34,management,married,tertiary,no,1022,yes,no,cellular,8,sep,219,1,-1,0,yes,no
4717,16761,25,blue-collar,single,secondary,no,674,no,no,cellular,24,jul,736,2,-1,0,no,no
4718,10823,50,blue-collar,married,primary,no,2190,no,no,unknown,17,jun,269,1,-1,0,no,no
4719,15265,28,technician,married,tertiary,no,858,yes,no,cellular,17,jul,602,1,-1,0,yes,no
4720,40669,57,services,single,secondary,no,0,no,no,cellular,6,aug,355,1,-1,0,yes,no
4721,38162,41,blue-collar,divorced,secondary,no,793,yes,no,cellular,15,may,123,1,365,1,no,no
4722,9625,53,retired,divorced,secondary,yes,-200,no,yes,unknown,6,jun,161,1,-1,0,no,no
4723,6483,30,management,married,tertiary,no,-27,yes,no,unknown,27,may,29,2,-1,0,no,no
4724,29024,31,technician,single,secondary,yes,25,no,no,cellular,2,feb,381,1,-1,0,no,no
4725,33608,54,blue-collar,married,primary,no,489,yes,yes,cellular,20,apr,280,4,287,3,no,no
4726,43693,59,management,married,tertiary,no,138,yes,yes,cellular,13,may,106,1,280,4,no,no
4727,29989,43,technician,married,secondary,no,1650,no,no,cellular,4,feb,154,1,-1,0,no,no
4728,41386,63,entrepreneur,married,primary,no,2287,no,no,telephone,1,sep,490,1,-1,0,no,yes
4729,19398,30,technician,single,tertiary,no,1081,no,no,cellular,6,aug,377,2,-1,0,no,no
4730,12113,49,unknown,married,tertiary,no,325,no,no,unknown,20,jun,63,15,-1,0,no,no
4731,27864,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,-1,0,no,no
4732,10992,37,self-employed,single,tertiary,no,556,no,no,unknown,17,jun,200,2,-1,0,no,no
4733,5422,46,management,married,tertiary,no,-267,no,no,unknown,23,may,249,3,-1,0,no,no
4734,23125,30,management,single,tertiary,no,21,no,no,cellular,26,aug,61,7,-1,0,no,no
4735,9509,40,services,single,secondary,no,2936,no,no,unknown,6,jun,473,2,-1,0,no,no
4736,45159,34,student,single,unknown,no,2321,no,no,cellular,9,nov,600,2,99,5,yes,yes
4737,40388,45,technician,married,secondary,no,315,yes,no,cellular,30,jun,103,1,-1,0,no,no
4738,37099,59,blue-collar,divorced,secondary,no,61,yes,no,cellular,13,may,61,1,-1,0,no,no
